x^3, x^2, x,   , fitness
2.000000, -4.000000, -408.000000, -501.000000, 10936157652.000000
2.000000, -4.000000, 434.000000, -501.000000, 533988612.000000
2.000000, -4.000000, 434.000000, -501.000000, 533988612.000000
2.000000, -4.000000, 243.000000, 905.000000, 163099312.000000
2.000000, -4.000000, 243.000000, 905.000000, 163099312.000000
2.000000, -4.000000, 318.000000, -501.000000, 102524292.000000
2.000000, -4.000000, 318.000000, -501.000000, 102524292.000000
2.000000, 0.000000, 111.000000, 617.000000, 61869040.000000
2.000000, 0.000000, 111.000000, 617.000000, 61869040.000000
2.000000, 0.000000, 111.000000, 617.000000, 61869040.000000
2.000000, 0.000000, 111.000000, 617.000000, 61869040.000000
2.000000, 0.000000, 111.000000, 617.000000, 61869040.000000
2.000000, 0.000000, 111.000000, 489.000000, 61275120.000000
2.000000, 0.000000, 111.000000, 489.000000, 61275120.000000
2.000000, 0.000000, 161.000000, 86.000000, 39674920.000000
2.000000, 0.000000, 170.000000, -380.000000, 25182660.000000
2.000000, 0.000000, 170.000000, -876.000000, 21750340.000000
2.000000, 0.000000, 170.000000, -876.000000, 21750340.000000
2.000000, 0.000000, 180.000000, -922.000000, 17509300.000000
2.000000, 6.000000, -40.000000, 39.000000, 2697652.000000
2.000000, 6.000000, -40.000000, 39.000000, 2697652.000000
2.000000, 6.000000, -40.000000, 39.000000, 2697652.000000
2.000000, 6.000000, -40.000000, 39.000000, 2697652.000000
2.000000, 6.000000, -40.000000, 39.000000, 2697652.000000
2.000000, 6.000000, -40.000000, 39.000000, 2697652.000000
2.000000, 6.000000, -40.000000, 143.000000, 1212532.000000
2.000000, 6.000000, -40.000000, 143.000000, 1212532.000000
2.000000, 6.000000, -40.000000, 321.000000, 678532.000000
2.000000, 6.000000, -40.000000, 321.000000, 678532.000000
2.000000, 6.000000, -40.000000, 321.000000, 678532.000000
2.000000, 6.000000, -40.000000, 263.000000, 574132.000000
2.000000, 6.000000, -40.000000, 268.000000, 572532.000000
2.000000, 6.000000, -40.000000, 268.000000, 572532.000000
2.000000, 6.000000, -40.000000, 268.000000, 572532.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 269.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 269.000000, 572452.000000
2.000000, 6.000000, -40.000000, 269.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -40.000000, 270.000000, 572452.000000
2.000000, 6.000000, -41.000000, 283.000000, 569072.000000
2.000000, 6.000000, -41.000000, 283.000000, 569072.000000
2.000000, 6.000000, -41.000000, 283.000000, 569072.000000
2.000000, 6.000000, -41.000000, 283.000000, 569072.000000
2.000000, 6.000000, -41.000000, 283.000000, 569072.000000
2.000000, 6.000000, -41.000000, 283.000000, 569072.000000
2.000000, 6.000000, -41.000000, 283.000000, 569072.000000
2.000000, 6.000000, -41.000000, 286.000000, 567752.000000
2.000000, 6.000000, -41.000000, 286.000000, 567752.000000
2.000000, 6.000000, -41.000000, 286.000000, 567752.000000
2.000000, 6.000000, -41.000000, 286.000000, 567752.000000
2.000000, 6.000000, -41.000000, 286.000000, 567752.000000
2.000000, 6.000000, -41.000000, 286.000000, 567752.000000
2.000000, 6.000000, -41.000000, 286.000000, 567752.000000
2.000000, 6.000000, -41.000000, 286.000000, 567752.000000
2.000000, 6.000000, -41.000000, 286.000000, 567752.000000
2.000000, 6.000000, -41.000000, 289.000000, 567152.000000
2.000000, 6.000000, -41.000000, 289.000000, 567152.000000
2.000000, 6.000000, -41.000000, 289.000000, 567152.000000
2.000000, 6.000000, -41.000000, 289.000000, 567152.000000
2.000000, 6.000000, -41.000000, 289.000000, 567152.000000
2.000000, 6.000000, -41.000000, 289.000000, 567152.000000
2.000000, 6.000000, -41.000000, 289.000000, 567152.000000
2.000000, 6.000000, -41.000000, 289.000000, 567152.000000
2.000000, 6.000000, -41.000000, 289.000000, 567152.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
2.000000, 6.000000, -41.000000, 290.000000, 567112.000000
