x^3, x^2, x,   , fitness
-2.000000, 99.000000, -318.000000, -412.000000, 66048698440.000000
-2.000000, 99.000000, -318.000000, -412.000000, 66048698440.000000
9.000000, -240.000000, 836.000000, -319.000000, 31328928328.000000
9.000000, -240.000000, 373.000000, -412.000000, 30620288644.000000
-1.000000, 99.000000, -464.000000, -450.000000, 14547717740.000000
2.000000, -16.000000, 490.000000, -188.000000, 1108968132.000000
2.000000, -16.000000, 490.000000, 561.000000, 1025379732.000000
2.000000, -16.000000, 490.000000, 561.000000, 1025379732.000000
2.000000, -16.000000, 490.000000, 561.000000, 1025379732.000000
2.000000, 10.000000, -166.000000, -126.000000, 45663140.000000
2.000000, 10.000000, -166.000000, -126.000000, 45663140.000000
2.000000, 10.000000, -166.000000, 452.000000, 23676020.000000
2.000000, 10.000000, -166.000000, 818.000000, 23573540.000000
2.000000, 10.000000, -166.000000, 818.000000, 23573540.000000
2.000000, 10.000000, -166.000000, 761.000000, 22884980.000000
2.000000, 10.000000, -166.000000, 761.000000, 22884980.000000
2.000000, 10.000000, -166.000000, 722.000000, 22563620.000000
2.000000, 3.000000, 87.000000, -648.000000, 2427708.000000
2.000000, 3.000000, 87.000000, -648.000000, 2427708.000000
2.000000, 3.000000, 87.000000, -648.000000, 2427708.000000
2.000000, 3.000000, 87.000000, -648.000000, 2427708.000000
2.000000, 3.000000, 87.000000, -648.000000, 2427708.000000
2.000000, 3.000000, 87.000000, -648.000000, 2427708.000000
2.000000, 3.000000, 87.000000, -648.000000, 2427708.000000
2.000000, 3.000000, 87.000000, -648.000000, 2427708.000000
2.000000, 3.000000, 87.000000, -648.000000, 2427708.000000
2.000000, 3.000000, 82.000000, -591.000000, 2284448.000000
2.000000, 3.000000, 82.000000, -591.000000, 2284448.000000
2.000000, 3.000000, 82.000000, -591.000000, 2284448.000000
2.000000, 3.000000, 82.000000, -591.000000, 2284448.000000
2.000000, 3.000000, 82.000000, -591.000000, 2284448.000000
2.000000, 3.000000, 82.000000, -591.000000, 2284448.000000
2.000000, 3.000000, 82.000000, -591.000000, 2284448.000000
2.000000, 3.000000, 82.000000, -591.000000, 2284448.000000
2.000000, 3.000000, 82.000000, -577.000000, 2269888.000000
2.000000, 3.000000, 82.000000, -577.000000, 2269888.000000
2.000000, 3.000000, 82.000000, -577.000000, 2269888.000000
2.000000, 3.000000, 82.000000, -577.000000, 2269888.000000
2.000000, 3.000000, 82.000000, -575.000000, 2269088.000000
2.000000, 3.000000, 82.000000, -575.000000, 2269088.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 6.000000, -39.000000, 254.000000, 589432.000000
2.000000, 6.000000, -39.000000, 254.000000, 589432.000000
2.000000, 6.000000, -39.000000, 254.000000, 589432.000000
2.000000, 6.000000, -39.000000, 254.000000, 589432.000000
2.000000, 6.000000, -39.000000, 254.000000, 589432.000000
2.000000, 6.000000, -39.000000, 254.000000, 589432.000000
2.000000, 6.000000, -39.000000, 254.000000, 589432.000000
2.000000, 6.000000, -39.000000, 254.000000, 589432.000000
2.000000, 6.000000, -39.000000, 254.000000, 589432.000000
2.000000, 6.000000, -39.000000, 254.000000, 589432.000000
2.000000, 6.000000, -39.000000, 254.000000, 589432.000000
2.000000, 6.000000, -39.000000, 254.000000, 589432.000000
2.000000, 6.000000, -40.000000, 254.000000, 582052.000000
2.000000, 6.000000, -40.000000, 254.000000, 582052.000000
2.000000, 6.000000, -40.000000, 254.000000, 582052.000000
2.000000, 6.000000, -40.000000, 254.000000, 582052.000000
2.000000, 6.000000, -40.000000, 254.000000, 582052.000000
2.000000, 6.000000, -40.000000, 254.000000, 582052.000000
2.000000, 6.000000, -40.000000, 254.000000, 582052.000000
2.000000, 6.000000, -40.000000, 254.000000, 582052.000000
2.000000, 6.000000, -40.000000, 254.000000, 582052.000000
2.000000, 6.000000, -40.000000, 254.000000, 582052.000000
2.000000, 6.000000, -40.000000, 254.000000, 582052.000000
2.000000, 6.000000, -40.000000, 254.000000, 582052.000000
2.000000, 6.000000, -40.000000, 254.000000, 582052.000000
2.000000, 6.000000, -40.000000, 254.000000, 582052.000000
2.000000, 6.000000, -40.000000, 254.000000, 582052.000000
2.000000, 6.000000, -40.000000, 276.000000, 574132.000000
2.000000, 6.000000, -40.000000, 276.000000, 574132.000000
2.000000, 6.000000, -40.000000, 276.000000, 574132.000000
2.000000, 6.000000, -40.000000, 276.000000, 574132.000000
2.000000, 6.000000, -40.000000, 273.000000, 572932.000000
2.000000, 6.000000, -40.000000, 271.000000, 572532.000000
2.000000, 6.000000, -40.000000, 271.000000, 572532.000000
2.000000, 6.000000, -40.000000, 271.000000, 572532.000000
2.000000, 6.000000, -40.000000, 271.000000, 572532.000000
2.000000, 6.000000, -40.000000, 269.000000, 572452.000000
2.000000, 6.000000, -40.000000, 269.000000, 572452.000000
2.000000, 6.000000, -40.000000, 269.000000, 572452.000000
