x^3, x^2, x,   , fitness
3.000000, 12.000000, -990.000000, 550.000000, 6143179208.000000
3.000000, 12.000000, -990.000000, 550.000000, 6143179208.000000
3.000000, -18.000000, 0.000000, -359.000000, 3107400488.000000
3.000000, -18.000000, 0.000000, -840.000000, 2973605528.000000
3.000000, -18.000000, 0.000000, -894.000000, 2959740488.000000
3.000000, -18.000000, 0.000000, -894.000000, 2959740488.000000
3.000000, -59.000000, 740.000000, 421.000000, 1212118852.000000
1.000000, 69.000000, -895.000000, 358.000000, 355533272.000000
1.000000, 69.000000, -895.000000, -525.000000, 342818072.000000
1.000000, 69.000000, -942.000000, 607.000000, 237669540.000000
1.000000, 69.000000, -980.000000, 667.000000, 197831332.000000
1.000000, 69.000000, -980.000000, 667.000000, 197831332.000000
1.000000, 69.000000, -980.000000, 667.000000, 197831332.000000
1.000000, 69.000000, -980.000000, 830.000000, 188305612.000000
1.000000, 69.000000, -980.000000, 830.000000, 188305612.000000
1.000000, 69.000000, -980.000000, 877.000000, 185953732.000000
3.000000, -56.000000, 894.000000, -593.000000, 142893208.000000
3.000000, -56.000000, 894.000000, -593.000000, 142893208.000000
3.000000, -56.000000, 894.000000, -681.000000, 137729368.000000
3.000000, -56.000000, 894.000000, -681.000000, 137729368.000000
3.000000, -56.000000, 894.000000, -681.000000, 137729368.000000
3.000000, -53.000000, 794.000000, -564.000000, 109157244.000000
3.000000, -53.000000, 794.000000, -564.000000, 109157244.000000
3.000000, -53.000000, 794.000000, -564.000000, 109157244.000000
3.000000, -53.000000, 794.000000, -698.000000, 105405244.000000
3.000000, -53.000000, 794.000000, -853.000000, 102857044.000000
3.000000, -53.000000, 794.000000, -853.000000, 102857044.000000
3.000000, -53.000000, 794.000000, -853.000000, 102857044.000000
3.000000, -53.000000, 794.000000, -853.000000, 102857044.000000
3.000000, -53.000000, 794.000000, -959.000000, 102221044.000000
3.000000, -51.000000, 750.000000, -717.000000, 95039972.000000
3.000000, -51.000000, 750.000000, -717.000000, 95039972.000000
3.000000, -51.000000, 750.000000, -966.000000, 88177532.000000
3.000000, -51.000000, 750.000000, -966.000000, 88177532.000000
3.000000, -51.000000, 750.000000, -966.000000, 88177532.000000
3.000000, -51.000000, 750.000000, -966.000000, 88177532.000000
3.000000, -51.000000, 750.000000, -966.000000, 88177532.000000
3.000000, -51.000000, 750.000000, -966.000000, 88177532.000000
3.000000, -51.000000, 750.000000, -966.000000, 88177532.000000
3.000000, -51.000000, 750.000000, -966.000000, 88177532.000000
3.000000, -51.000000, 750.000000, -967.000000, 88159972.000000
3.000000, -51.000000, 750.000000, -967.000000, 88159972.000000
3.000000, -51.000000, 750.000000, -979.000000, 87955492.000000
3.000000, -51.000000, 750.000000, -979.000000, 87955492.000000
3.000000, -51.000000, 750.000000, -995.000000, 87700772.000000
3.000000, -51.000000, 750.000000, -998.000000, 87655292.000000
3.000000, -51.000000, 750.000000, -998.000000, 87655292.000000
3.000000, -51.000000, 750.000000, -998.000000, 87655292.000000
3.000000, -51.000000, 750.000000, -999.000000, 87640292.000000
3.000000, -51.000000, 750.000000, -999.000000, 87640292.000000
3.000000, -51.000000, 750.000000, -999.000000, 87640292.000000
3.000000, -51.000000, 750.000000, -999.000000, 87640292.000000
3.000000, -51.000000, 750.000000, -999.000000, 87640292.000000
3.000000, -51.000000, 750.000000, -999.000000, 87640292.000000
3.000000, -51.000000, 750.000000, -999.000000, 87640292.000000
3.000000, -51.000000, 750.000000, -1000.000000, 87625372.000000
3.000000, -51.000000, 750.000000, -1000.000000, 87625372.000000
3.000000, -51.000000, 750.000000, -1000.000000, 87625372.000000
3.000000, -51.000000, 750.000000, -1000.000000, 87625372.000000
3.000000, -51.000000, 757.000000, -996.000000, 87548920.000000
3.000000, -51.000000, 757.000000, -996.000000, 87548920.000000
3.000000, -51.000000, 757.000000, -996.000000, 87548920.000000
3.000000, -51.000000, 753.000000, -998.000000, 87321224.000000
3.000000, -51.000000, 753.000000, -999.000000, 87301304.000000
3.000000, -51.000000, 753.000000, -999.000000, 87301304.000000
3.000000, -51.000000, 755.000000, -999.000000, 87296712.000000
3.000000, -51.000000, 755.000000, -999.000000, 87296712.000000
3.000000, -51.000000, 755.000000, -999.000000, 87296712.000000
3.000000, -51.000000, 755.000000, -999.000000, 87296712.000000
3.000000, -51.000000, 753.000000, -1000.000000, 87281464.000000
3.000000, -51.000000, 753.000000, -1000.000000, 87281464.000000
3.000000, -51.000000, 754.000000, -999.000000, 87276868.000000
3.000000, -51.000000, 754.000000, -999.000000, 87276868.000000
3.000000, -51.000000, 754.000000, -1000.000000, 87255388.000000
3.000000, -51.000000, 754.000000, -1000.000000, 87255388.000000
3.000000, -51.000000, 754.000000, -1000.000000, 87255388.000000
3.000000, -51.000000, 754.000000, -1000.000000, 87255388.000000
3.000000, -51.000000, 754.000000, -1000.000000, 87255388.000000
3.000000, -51.000000, 754.000000, -1000.000000, 87255388.000000
3.000000, -51.000000, 754.000000, -1000.000000, 87255388.000000
