x^3, x^2, x,   , fitness
5.000000, -33.000000, -40.000000, -125.000000, 89991633588.000000
7.000000, -159.000000, -153.000000, 857.000000, 18454910152.000000
7.000000, -202.000000, 737.000000, 117.000000, 16871922588.000000
2.000000, -5.000000, -275.000000, -238.000000, 7768399740.000000
2.000000, -5.000000, -275.000000, -238.000000, 7768399740.000000
2.000000, -5.000000, -275.000000, 117.000000, 7449297340.000000
5.000000, -116.000000, 673.000000, 670.000000, 3224095108.000000
5.000000, -116.000000, 673.000000, 670.000000, 3224095108.000000
5.000000, -116.000000, 673.000000, 670.000000, 3224095108.000000
2.000000, -5.000000, 537.000000, -336.000000, 1197202380.000000
2.000000, -5.000000, 310.000000, -336.000000, 119265640.000000
2.000000, -5.000000, 310.000000, -336.000000, 119265640.000000
2.000000, -5.000000, 310.000000, -336.000000, 119265640.000000
2.000000, -5.000000, 341.000000, -793.000000, 99484940.000000
2.000000, -5.000000, 356.000000, -936.000000, 99412520.000000
2.000000, -5.000000, 340.000000, -936.000000, 92668840.000000
2.000000, -5.000000, 340.000000, -936.000000, 92668840.000000
2.000000, -5.000000, 340.000000, -936.000000, 92668840.000000
2.000000, 4.000000, 105.000000, -936.000000, 39822792.000000
2.000000, 4.000000, 105.000000, -936.000000, 39822792.000000
2.000000, 4.000000, 105.000000, -936.000000, 39822792.000000
2.000000, 4.000000, 105.000000, -936.000000, 39822792.000000
2.000000, 4.000000, 90.000000, -936.000000, 18334692.000000
2.000000, 4.000000, 90.000000, -936.000000, 18334692.000000
2.000000, 4.000000, 90.000000, -936.000000, 18334692.000000
2.000000, 4.000000, 90.000000, -936.000000, 18334692.000000
2.000000, 4.000000, 39.000000, -378.000000, 1317432.000000
2.000000, 4.000000, 39.000000, -378.000000, 1317432.000000
2.000000, 4.000000, 39.000000, -378.000000, 1317432.000000
2.000000, 4.000000, 39.000000, -378.000000, 1317432.000000
2.000000, 4.000000, 49.000000, -378.000000, 1104232.000000
2.000000, 4.000000, 49.000000, -378.000000, 1104232.000000
2.000000, 4.000000, 49.000000, -378.000000, 1104232.000000
2.000000, 4.000000, 39.000000, -194.000000, 684472.000000
2.000000, 4.000000, 39.000000, -222.000000, 606072.000000
2.000000, 4.000000, 39.000000, -231.000000, 594192.000000
2.000000, 4.000000, 39.000000, -251.000000, 590992.000000
2.000000, 4.000000, 39.000000, -251.000000, 590992.000000
2.000000, 4.000000, 42.000000, -322.000000, 584692.000000
2.000000, 4.000000, 42.000000, -322.000000, 584692.000000
2.000000, 4.000000, 42.000000, -322.000000, 584692.000000
2.000000, 4.000000, 42.000000, -322.000000, 584692.000000
2.000000, 4.000000, 42.000000, -322.000000, 584692.000000
2.000000, 4.000000, 42.000000, -322.000000, 584692.000000
2.000000, 4.000000, 42.000000, -322.000000, 584692.000000
2.000000, 4.000000, 42.000000, -322.000000, 584692.000000
2.000000, 4.000000, 42.000000, -322.000000, 584692.000000
2.000000, 4.000000, 42.000000, -301.000000, 572932.000000
2.000000, 4.000000, 42.000000, -301.000000, 572932.000000
2.000000, 4.000000, 42.000000, -301.000000, 572932.000000
2.000000, 4.000000, 42.000000, -301.000000, 572932.000000
2.000000, 4.000000, 42.000000, -301.000000, 572932.000000
2.000000, 4.000000, 42.000000, -301.000000, 572932.000000
2.000000, 4.000000, 42.000000, -301.000000, 572932.000000
2.000000, 4.000000, 42.000000, -301.000000, 572932.000000
2.000000, 4.000000, 42.000000, -305.000000, 572452.000000
2.000000, 4.000000, 42.000000, -305.000000, 572452.000000
2.000000, 4.000000, 42.000000, -305.000000, 572452.000000
2.000000, 4.000000, 42.000000, -305.000000, 572452.000000
2.000000, 4.000000, 42.000000, -305.000000, 572452.000000
2.000000, 4.000000, 42.000000, -305.000000, 572452.000000
2.000000, 4.000000, 42.000000, -305.000000, 572452.000000
2.000000, 4.000000, 42.000000, -305.000000, 572452.000000
2.000000, 4.000000, 42.000000, -305.000000, 572452.000000
2.000000, 4.000000, 42.000000, -305.000000, 572452.000000
2.000000, 4.000000, 42.000000, -305.000000, 572452.000000
2.000000, 4.000000, 42.000000, -305.000000, 572452.000000
2.000000, 4.000000, 42.000000, -305.000000, 572452.000000
2.000000, 4.000000, 42.000000, -305.000000, 572452.000000
2.000000, 4.000000, 42.000000, -305.000000, 572452.000000
2.000000, 4.000000, 42.000000, -305.000000, 572452.000000
2.000000, 4.000000, 42.000000, -305.000000, 572452.000000
2.000000, 4.000000, 42.000000, -305.000000, 572452.000000
2.000000, 4.000000, 42.000000, -305.000000, 572452.000000
2.000000, 4.000000, 42.000000, -305.000000, 572452.000000
2.000000, 4.000000, 42.000000, -305.000000, 572452.000000
2.000000, 4.000000, 42.000000, -305.000000, 572452.000000
2.000000, 4.000000, 42.000000, -305.000000, 572452.000000
2.000000, 4.000000, 42.000000, -305.000000, 572452.000000
