x^3, x^2, x,   , fitness
1.000000, 17.000000, 171.000000, -745.000000, 7381792584.000000
1.000000, 17.000000, 244.000000, -745.000000, 5960943652.000000
1.000000, 17.000000, 244.000000, -745.000000, 5960943652.000000
1.000000, 17.000000, 244.000000, 594.000000, 5399152812.000000
1.000000, 17.000000, 244.000000, 594.000000, 5399152812.000000
2.000000, 17.000000, -570.000000, -745.000000, 1455519088.000000
2.000000, 0.000000, 80.000000, 926.000000, 99131860.000000
2.000000, 0.000000, 80.000000, 926.000000, 99131860.000000
2.000000, 0.000000, 80.000000, 926.000000, 99131860.000000
2.000000, 0.000000, 80.000000, 926.000000, 99131860.000000
2.000000, 0.000000, 93.000000, 926.000000, 81191080.000000
2.000000, 0.000000, 93.000000, 926.000000, 81191080.000000
2.000000, -3.000000, 268.000000, -527.000000, 66975008.000000
2.000000, 0.000000, 189.000000, -987.000000, 16089840.000000
2.000000, 0.000000, 189.000000, -987.000000, 16089840.000000
2.000000, 0.000000, 189.000000, -987.000000, 16089840.000000
2.000000, 0.000000, 189.000000, -987.000000, 16089840.000000
2.000000, 0.000000, 189.000000, -987.000000, 16089840.000000
2.000000, 3.000000, 80.000000, -672.000000, 3096328.000000
2.000000, 3.000000, 80.000000, -672.000000, 3096328.000000
2.000000, 3.000000, 80.000000, -672.000000, 3096328.000000
2.000000, 3.000000, 80.000000, -446.000000, 2572008.000000
2.000000, 3.000000, 80.000000, -446.000000, 2572008.000000
2.000000, 3.000000, 80.000000, -446.000000, 2572008.000000
2.000000, 3.000000, 80.000000, -446.000000, 2572008.000000
2.000000, 3.000000, 80.000000, -545.000000, 2298768.000000
2.000000, 3.000000, 80.000000, -545.000000, 2298768.000000
2.000000, 3.000000, 80.000000, -537.000000, 2291728.000000
2.000000, 3.000000, 80.000000, -537.000000, 2291728.000000
2.000000, 3.000000, 80.000000, -536.000000, 2291208.000000
2.000000, 3.000000, 80.000000, -536.000000, 2291208.000000
2.000000, 3.000000, 80.000000, -532.000000, 2289928.000000
2.000000, 3.000000, 80.000000, -531.000000, 2289808.000000
2.000000, 3.000000, 80.000000, -530.000000, 2289768.000000
2.000000, 3.000000, 80.000000, -530.000000, 2289768.000000
2.000000, 3.000000, 80.000000, -530.000000, 2289768.000000
2.000000, 3.000000, 80.000000, -530.000000, 2289768.000000
2.000000, 3.000000, 80.000000, -530.000000, 2289768.000000
2.000000, 3.000000, 82.000000, -548.000000, 2289608.000000
2.000000, 3.000000, 82.000000, -548.000000, 2289608.000000
2.000000, 3.000000, 82.000000, -548.000000, 2289608.000000
2.000000, 3.000000, 82.000000, -548.000000, 2289608.000000
2.000000, 3.000000, 82.000000, -548.000000, 2289608.000000
2.000000, 3.000000, 82.000000, -548.000000, 2289608.000000
2.000000, 3.000000, 82.000000, -548.000000, 2289608.000000
2.000000, 3.000000, 82.000000, -548.000000, 2289608.000000
2.000000, 3.000000, 82.000000, -548.000000, 2289608.000000
2.000000, 3.000000, 82.000000, -548.000000, 2289608.000000
2.000000, 3.000000, 82.000000, -548.000000, 2289608.000000
2.000000, 3.000000, 82.000000, -548.000000, 2289608.000000
2.000000, 3.000000, 82.000000, -548.000000, 2289608.000000
2.000000, 3.000000, 82.000000, -548.000000, 2289608.000000
2.000000, 3.000000, 82.000000, -588.000000, 2280008.000000
2.000000, 3.000000, 82.000000, -586.000000, 2277448.000000
2.000000, 3.000000, 82.000000, -576.000000, 2269448.000000
2.000000, 3.000000, 82.000000, -572.000000, 2268488.000000
2.000000, 3.000000, 82.000000, -572.000000, 2268488.000000
2.000000, 3.000000, 82.000000, -572.000000, 2268488.000000
2.000000, 3.000000, 82.000000, -572.000000, 2268488.000000
2.000000, 3.000000, 82.000000, -570.000000, 2268488.000000
2.000000, 3.000000, 82.000000, -572.000000, 2268488.000000
2.000000, 3.000000, 82.000000, -570.000000, 2268488.000000
2.000000, 3.000000, 82.000000, -570.000000, 2268488.000000
2.000000, 3.000000, 82.000000, -570.000000, 2268488.000000
2.000000, 3.000000, 82.000000, -572.000000, 2268488.000000
2.000000, 3.000000, 82.000000, -570.000000, 2268488.000000
2.000000, 3.000000, 82.000000, -570.000000, 2268488.000000
2.000000, 3.000000, 82.000000, -570.000000, 2268488.000000
2.000000, 3.000000, 82.000000, -570.000000, 2268488.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
2.000000, 3.000000, 82.000000, -571.000000, 2268448.000000
